מזהה ייחודי להצעות חוק,המספר של הצעת החוק הממשלתית,סטטוס הצעת החוק הממשלתית,מספר הכנסת,האם הוחל על הצעת החוק דין רציפות,סיבת העצירה,סדרת הפרסום לקריאה הראשונה,הועדה המטפלת,שם ההצעה,מזהה ההצעה שאליה מוזגה ההצעה,מזהה ההצעה לפיצוול,שם מוצע לפיצול,תיאור סוגי המסמכים הקשורים,סוגי שינויים לשם ההצעה
2023918,1169,התקבלה בקריאה שלישית,20,,,,ועדת הפנים והגנת הסביבה,"חוק לתיקון פקודת המשטרה (מס' 34), התשע""ח-2018",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2023546,1168,התקבלה בקריאה שלישית,20,,,,"ועדת העבודה, הרווחה והבריאות","חוק הבטחת הכנסה (תיקון מס' 50), התשע""ח-2017",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | תיקון טעות
2023509,1167,התקבלה בקריאה שלישית,20,,,,ועדת הפנים והגנת הסביבה,"חוק למניעת הסתננות (עבירות ושיפוט) (הוראת שעה), התשע""ח-2017 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה הראשונה
2023504,1166,התקבלה בקריאה שלישית,20,,,,"ועדת החינוך, התרבות והספורט","חוק להסדר ההימורים בספורט (תיקון מס' 12), התשע""ח-2017 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2022262,1087,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק ההוצאה לפועל (תיקון מס' 54), התשע""ח-2017",,,,הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2022222,1163,התקבלה בקריאה שלישית,20,,,,ועדת החוץ והביטחון,"חוק לתיקון ולהארכת תוקפן של תקנות שעת חירום (שירותי עבודה חיוניים בוועדה לאנרגיה אטומית), התשע""ח-2017",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2022018,1162,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק בתי המשפט (תיקון מס' 92), התשע""ח-2018",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2021846,1160,התקבלה בקריאה שלישית,20,,,,ועדת הכלכלה,"חוק משק החשמל (תיקון מס' 15), התשע""ח-2017 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה
2021844,1158,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק המאבק בטרור (תיקון), התשע""ח-2018 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - לוח תיקונים-פונצ בננה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | הצעת חוק לקריאה השנייה והשלישית - לוח תיקונים | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2020522,1152,התקבלה בקריאה שלישית,20,,,,ועדת הכלכלה,"חוק סליקה אלקטרונית של שיקים (תיקון), התשע""ח-2017",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2020412,1150,התקבלה בקריאה שלישית,20,,,,ועדת הכספים,"חוק לתיקון פקודת המכס (מס' 28), התשע""ח-2018",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2020235,1148,התקבלה בקריאה שלישית,20,,,,ועדת הפנים והגנת הסביבה,"חוק התכנון והבנייה (תיקון מס' 119), התשע""ח-2017",,2025534,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019860,1147,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק חסימת מספר טלפון לשם מניעת ביצוע עבירות, התשע""ח-2018",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - לוח תיקונים-פונצ בננה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | הצעת חוק לקריאה השנייה והשלישית - לוח תיקונים | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019859,1146,התקבלה בקריאה שלישית,20,,,,ועדת החוץ והביטחון,"חוק ליישום ההסכם בין ממשלת מדינת ישראל לבין ממשלת הרפובליקה של קפריסין בדבר המעמד של כוחותיהן, התשע""ח-2017 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019858,1146,התקבלה בקריאה שלישית,20,,,,ועדת החוץ והביטחון,"חוק ליישום ההסכם בין ממשלת מדינת ישראל לבין ממשלת הרפובליקה היוונית בדבר המעמד של כוחותיהן, התשע""ח-2017 ",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות | קטע מדברי הכנסת,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019856,1145,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק הסדרים במגזר החקלאי המשפחתי (תיקון מס' 13), התשע""ח-2018",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019788,1144,התקבלה בקריאה שלישית,20,,,,ועדת הכספים,"חוק לתיקון פקודת מס הכנסה (תיקון מס' 244), התשע""ח-2017",,,,הצעת חוק לקריאה הראשונה | הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2019116,1092,התקבלה בקריאה שלישית,20,,,,ועדת הכלכלה,"חוק לתיקון פקודת התעבורה (מס' 119), התשע""ז-2017",,,,הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
2018790,1098,התקבלה בקריאה שלישית,20,,,,"ועדת החוקה, חוק ומשפט","חוק איסור הלבנת הון (תיקון מס' 22), התשע""ז-2017",,,,הצעת חוק לקריאה השניה והשלישית - פונצ  בננה | הצעת חוק לקריאה השנייה והשלישית | חוק - נוסח לא רשמי | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה | לקריאה השנייה והשלישית
