bill_id,knesset_num,sub_type,status,ancestor_first_plenum_discussion,presented_to_plenum,merged_first_call,from_presented_to_first_call,from_presented_to_first_call_without_pagra,merged_last_call,from_last_call_to_first_relevant_committee_discussion,from_last_call_to_first_relevant_committee_discussion_without_pagra,from_first_relevant_committee_discussions_to_last,from_first_relevant_committee_discussions_to_last_without_pagra,from_presented_to_plenum_to_publication,from_presented_to_plenum_to_publication_without_pagra,from_first_plenum_discussion_to_publication,from_first_plenum_discussion_to_publication_without_pagra,publication_date,dates_comments
151540,11,ממשלתית,התקבלה בקריאה שלישית,1987-03-11,1987-03-11,1987-03-11,0,0,1987-03-11,,,,,147,107,147,107,1987-08-05,"used presented to plenum as first call, used first call as last call"
151546,11,ממשלתית,התקבלה בקריאה שלישית,1987-05-19,1987-05-19,1987-05-19,0,0,1987-05-19,,,,,282,207,282,207,1988-02-25,"used presented to plenum as first call, used first call as last call"
151553,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-06-30,1987-06-30,1987-06-30,0,0,1987-06-30,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151554,11,ממשלתית,התקבלה בקריאה שלישית,1987-06-24,1987-06-24,1987-06-24,0,0,1987-06-24,,,,,42,42,42,42,1987-08-05,"used presented to plenum as first call, used first call as last call"
151574,11,ממשלתית,התקבלה בקריאה שלישית,1987-02-03,1987-02-03,1987-02-03,0,0,1987-02-03,,,,,183,143,183,143,1987-08-05,"used presented to plenum as first call, used first call as last call"
151575,11,ממשלתית,התקבלה בקריאה שלישית,1987-04-01,1987-04-01,1987-04-01,0,0,1987-04-01,,,,,119,79,119,79,1987-07-29,"used presented to plenum as first call, used first call as last call"
151578,11,ממשלתית,התקבלה בקריאה שלישית,1987-06-08,1987-06-08,1987-06-08,0,0,1987-06-08,,,,,29,29,29,29,1987-07-07,"used presented to plenum as first call, used first call as last call"
151582,11,ממשלתית,התקבלה בקריאה שלישית,1987-07-08,1987-07-08,1987-07-08,0,0,1987-07-08,,,,,379,264,379,264,1988-07-21,"used presented to plenum as first call, used first call as last call"
151583,11,ממשלתית,התקבלה בקריאה שלישית,1987-07-20,1987-07-20,1987-07-20,0,0,1987-07-20,,,,,176,101,176,101,1988-01-12,"used presented to plenum as first call, used first call as last call"
151584,11,ממשלתית,התקבלה בקריאה שלישית,1987-07-20,1987-07-20,1987-07-20,0,0,1987-07-20,,,,,373,258,373,258,1988-07-27,"used presented to plenum as first call, used first call as last call"
151590,11,ממשלתית,התקבלה בקריאה שלישית,1987-02-18,1987-02-18,1987-02-18,0,0,1987-02-18,,,,,132,92,132,92,1987-06-30,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151592,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-02-18,1987-02-18,1987-02-18,0,0,1987-02-18,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151596,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-02-18,1987-02-18,1987-02-18,0,0,1987-02-18,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151599,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-02-18,1987-02-18,1987-02-18,0,0,1987-02-18,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151600,11,ממשלתית,התקבלה בקריאה שלישית,1987-07-28,1987-07-28,1987-07-28,0,0,1987-07-28,,,,,365,250,365,250,1988-07-27,"used presented to plenum as first call, used first call as last call"
151601,11,ממשלתית,התקבלה בקריאה שלישית,1987-08-05,1987-08-05,1987-08-05,0,0,1987-08-05,,,,,29,0,29,0,1987-09-03,"used presented to plenum as first call, used first call as last call"
151602,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-02-23,1987-02-23,1987-02-23,0,0,1987-02-23,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151605,11,ממשלתית,התקבלה בקריאה שלישית,1984-01-17,1984-01-17,1984-01-17,0,0,1984-01-17,,,,,1314,843,1314,843,1987-08-23,"used presented to plenum as first call, used first call as last call"
151606,11,ממשלתית,התקבלה בקריאה שלישית,1987-06-15,1987-06-15,1987-06-15,0,0,1987-06-15,,,,,59,51,59,51,1987-08-13,"used presented to plenum as first call, used first call as last call"
151607,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1983-03-21,1983-03-21,1983-03-21,0,0,1983-03-21,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151608,11,ממשלתית,התקבלה בקריאה שלישית,1982-12-13,1982-12-13,1982-12-13,0,0,1982-12-13,,,,,2053,1363,2053,1363,1988-07-27,"used presented to plenum as first call, used first call as last call"
151609,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1984-06-13,1984-06-13,1984-06-13,0,0,1984-06-13,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151612,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1985-01-07,1985-01-07,1985-01-07,0,0,1985-01-07,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151614,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1986-08-04,1986-08-04,1986-08-04,0,0,1986-08-04,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151615,11,ממשלתית,התקבלה בקריאה שלישית,1987-08-24,1987-08-24,1987-08-24,0,0,1987-08-24,,,,,71,15,71,15,1987-11-03,"used presented to plenum as first call, used first call as last call"
151619,11,ממשלתית,התקבלה בקריאה שלישית,1987-08-24,1987-08-24,1987-08-24,0,0,1987-08-24,,,,,304,208,304,208,1988-06-23,"used presented to plenum as first call, used first call as last call"
151620,11,ממשלתית,התקבלה בקריאה שלישית,1987-08-05,1987-08-05,1987-08-05,0,0,1987-08-05,,,,,49,0,49,0,1987-09-23,"used presented to plenum as first call, used first call as last call"
151625,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-11-23,1987-11-23,1987-11-23,0,0,1987-11-23,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151631,11,ממשלתית,התקבלה בקריאה שלישית,1987-11-30,1987-11-30,1987-11-30,0,0,1987-11-30,,,,,31,31,31,31,1987-12-31,"used presented to plenum as first call, used first call as last call"
151632,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-12-07,1987-12-07,1987-12-07,0,0,1987-12-07,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151660,11,ממשלתית,התקבלה בקריאה שלישית,1987-12-09,1987-12-09,1987-12-09,0,0,1987-12-09,,,,,21,21,21,21,1987-12-30,"used presented to plenum as first call, used first call as last call"
151661,11,ממשלתית,התקבלה בקריאה שלישית,1987-11-18,1987-11-18,1987-11-18,0,0,1987-11-18,,,,,120,120,120,120,1988-03-17,"used presented to plenum as first call, used first call as last call"
151669,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1987-12-21,1987-12-21,1987-12-21,0,0,1987-12-21,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151671,11,ממשלתית,התקבלה בקריאה שלישית,1987-11-25,1987-11-25,1987-11-25,0,0,1987-11-25,,,,,245,205,245,205,1988-07-27,"used presented to plenum as first call, used first call as last call"
151696,11,ממשלתית,התקבלה בקריאה שלישית,1987-12-22,1987-12-22,1987-12-22,0,0,1987-12-22,,,,,198,158,198,158,1988-07-07,"used presented to plenum as first call, used first call as last call"
151704,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1988-01-04,1988-01-04,1988-01-04,0,0,1988-01-04,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151754,11,ממשלתית,התקבלה בקריאה שלישית,1987-12-28,1987-12-28,1987-12-28,0,0,1987-12-28,,,,,39,39,39,39,1988-02-05,"used presented to plenum as first call, used first call as last call"
151756,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1988-01-12,1988-01-12,1988-01-12,0,0,1988-01-12,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151755,11,ממשלתית,התקבלה בקריאה שלישית,1988-01-12,1988-01-12,1988-01-12,0,0,1988-01-12,,,,,191,151,191,151,1988-07-21,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151907,11,ממשלתית,התקבלה בקריאה שלישית,1988-01-26,1988-01-26,1988-01-26,0,0,1988-01-26,,,,,35,35,35,35,1988-03-01,"used presented to plenum as first call, used first call as last call"
151908,11,ממשלתית,התקבלה בקריאה שלישית,1988-01-26,1988-01-26,1988-01-26,0,0,1988-01-26,,,,,63,57,63,57,1988-03-29,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151909,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-23,,,,,,,,,,,,89,49,1988-06-20,"failed to find presented to plenum, failed to find first call, failed to find last call"
151916,11,ממשלתית,התקבלה בקריאה שלישית,1988-02-02,1988-02-02,1988-02-02,0,0,1988-02-02,,,,,175,135,175,135,1988-07-26,"used presented to plenum as first call, used first call as last call"
151921,11,ממשלתית,התקבלה בקריאה שלישית,1985-01-01,1985-01-01,1985-01-01,0,0,1985-01-01,,,,,1149,799,1149,799,1988-02-24,"used presented to plenum as first call, used first call as last call"
151922,11,ממשלתית,התקבלה בקריאה שלישית,1988-02-08,1988-02-08,1988-02-08,0,0,1988-02-08,,,,,30,30,30,30,1988-03-09,"used presented to plenum as first call, used first call as last call"
151936,11,ממשלתית,התקבלה בקריאה שלישית,1988-02-29,1988-02-29,1988-02-29,0,0,1988-02-29,,,,,24,23,24,23,1988-03-24,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
151968,11,ממשלתית,התקבלה בקריאה שלישית,1988-02-29,1988-02-29,1988-02-29,0,0,1988-02-29,,,,,115,75,115,75,1988-06-23,"used presented to plenum as first call, used first call as last call"
151986,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-08,1988-03-08,1988-03-08,0,0,1988-03-08,,,,,38,15,38,15,1988-04-15,"used presented to plenum as first call, used first call as last call"
151987,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-08,1988-03-08,1988-03-08,0,0,1988-03-08,,,,,40,15,40,15,1988-04-17,"used presented to plenum as first call, used first call as last call"
151988,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-08,1988-03-08,1988-03-08,0,0,1988-03-08,,,,,40,15,40,15,1988-04-17,"used presented to plenum as first call, used first call as last call"
151998,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-15,1988-03-15,1988-03-15,0,0,1988-03-15,,,,,16,8,16,8,1988-03-31,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
152001,11,ממשלתית,התקבלה בקריאה שלישית,1988-01-27,1988-01-27,1988-01-27,0,0,1988-01-27,,,,,81,56,81,56,1988-04-17,"used presented to plenum as first call, used first call as last call"
152050,11,ממשלתית,התקבלה בקריאה שלישית,1988-06-01,1988-06-01,1988-06-01,0,0,1988-06-01,,,,,56,56,56,56,1988-07-27,"used presented to plenum as first call, used first call as last call"
152060,11,ממשלתית,התקבלה בקריאה שלישית,1988-06-27,1988-06-27,1988-06-27,0,0,1988-06-27,,,,,3,3,3,3,1988-06-30,"used presented to plenum as first call, used first call as last call"
152066,11,ממשלתית,התקבלה בקריאה שלישית,1988-06-27,1988-06-27,1988-06-27,0,0,1988-06-27,,,,,24,24,24,24,1988-07-21,"used presented to plenum as first call, used first call as last call"
152067,11,ממשלתית,התקבלה בקריאה שלישית,1988-07-04,1988-07-04,1988-07-04,0,0,1988-07-04,,,,,23,23,23,23,1988-07-27,"used presented to plenum as first call, used first call as last call"
152069,11,ממשלתית,התקבלה בקריאה שלישית,1988-06-28,1988-06-28,1988-06-28,0,0,1988-06-28,,,,,29,29,29,29,1988-07-27,"used presented to plenum as first call, used first call as last call"
152077,11,ממשלתית,התקבלה בקריאה שלישית,1988-07-04,1988-07-04,1988-07-04,0,0,1988-07-04,,,,,23,23,23,23,1988-07-27,"used presented to plenum as first call, used first call as last call"
152080,11,ממשלתית,התקבלה בקריאה שלישית,1988-07-06,1988-07-06,1988-07-06,0,0,1988-07-06,,,,,21,21,21,21,1988-07-27,"used presented to plenum as first call, used first call as last call"
152085,11,ממשלתית,התקבלה בקריאה שלישית,1988-07-20,1988-07-20,1988-07-20,0,0,1988-07-20,,,,,49,7,49,7,1988-09-07,"used presented to plenum as first call, used first call as last call"
152086,11,ממשלתית,התקבלה בקריאה שלישית,1987-02-09,1987-02-09,1987-02-09,0,0,1987-02-09,,,,,534,379,534,379,1988-07-27,"used presented to plenum as first call, used first call as last call"
152097,11,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,1988-07-27,1988-07-27,1988-07-27,0,0,1988-07-27,,,,,,,,,,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
152568,11,ממשלתית,התקבלה בקריאה שלישית,1987-07-14,1987-07-14,1987-07-14,0,0,1987-07-14,,,,,30,22,30,22,1987-08-13,"used presented to plenum as first call, used first call as last call"
165885,11,ממשלתית,התקבלה בקריאה שלישית,1985-07-02,1985-07-02,1985-07-02,0,0,1985-07-02,,,,,36,29,36,29,1985-08-07,"used presented to plenum as first call, used first call as last call"
174485,11,ממשלתית,התקבלה בקריאה שלישית,1987-06-01,1987-06-01,1987-06-01,0,0,1987-06-01,,,,,53,53,53,53,1987-07-24,"used presented to plenum as first call, used first call as last call"
174507,11,ממשלתית,התקבלה בקריאה שלישית,1988-03-14,1988-03-14,1988-03-14,0,0,1988-03-14,,,,,135,95,135,95,1988-07-27,"used presented to plenum as first call, used first call as last call"
174515,11,ממשלתית,התקבלה בקריאה שלישית,1985-01-01,1985-01-01,1985-01-01,0,0,1985-01-01,,,,,1149,799,1149,799,1988-02-24,"used presented to plenum as first call, used first call as last call"
