מזהה ייחודי של הצעות חוק,מספר הכנסת,שם החוק שהתקבל,המשרד היוזם לפי התזכיר,קוד הועדה שדנה בהצעת החוק,שם הועדה,השרים הממונים,סיווג - חוקי הסדרים,סיווג - תקציב,מספר מ’ של הצעת החוק,תאריך פרסום החוק בספר החוקים,מספר חוברת,מספר עמוד,מספר עמודי חקיקה,מספר עמודי חקיקה - הערות,דיון ראשון במליאה,הונחה על שולחן הכנסת לקריאה ראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה - לא כולל פגרות,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית - לא כולל פגרות,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית - לא כולל פגרות,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק - לא כולל פגרות,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק - לא כולל פגרות
148634,9,"חוק שירות המדינה (גמלאות) (תיקון מס' 21), התשל""ט-1979",,340,העבודה והרווחה,האוצר,False,False,1403,1979-07-27,940,124,0.5,"more then 1 bill in page, split num pages between them",1979-07-09,1979-07-09,0,0,,,,,18,18,18,18
148417,9,"חוק הבחירות למועצת הרבנות הראשית (הוראות שעה), התשל""ט-1979",,376,החוקה חוק ומשפט,,False,False,1399,1979-07-19,939,122,1.0,"more then 1 bill in page, split num pages between them",1979-07-09,1979-07-09,0,0,,,,,10,10,10,10
147333,9,"חוק האזנת סתר, התשל""ט-1979",,376,החוקה חוק ומשפט,ראש הממשלה,False,False,1361,1979-07-12,938,118,4,,1978-08-02,1979-01-01,0,0,,,,,192,159,344,222
147662,9,"חוק מילווה המדינה, התשל""ט-1979",,328,הכספים,האוצר,False,False,1397,1979-06-21,936,112,4,,1979-05-14,1979-05-14,0,0,,,,,38,38,38,38
148686,9,"חוק השיפוט הצבאי (תיקון מס' 12), התשל""ט-1979",,246,החוץ והבטחון,הביטחון,False,False,1197,1979-06-21,935,108,4,,1975-07-30,1975-07-30,0,0,,,,,1422,891,1422,891
147304,9,"חוק ההתגוננות האזרחית (תיקון מס' 8), התשל""ט-1979",,246,החוץ והבטחון,הביטחון,False,False,1324,1979-04-10,934,105,1.5,"more then 1 bill in page, split num pages between them",1978-05-16,1978-05-16,0,0,,,,,329,234,329,234
147805,9,"חוק לתיקון פקודת מס הכנסה (מס' 34), התשל""ט-1979",משרד האוצר,328,הכספים,האוצר,False,False,1395,1979-04-10,934,103,2,,1979-03-28,1979-03-28,0,0,,,,,13,7,13,7
147831,9,"חוק מס מקביל (תיקון מס' 4), התשל""ט-1979",,340,העבודה והרווחה,,False,False,1394,1979-04-10,934,105,1.5,"more then 1 bill in page, split num pages between them",1979-03-28,1979-03-28,0,0,,,,,13,7,13,7
416225,9,"חוק מס רכוש וקרן פיצויים (תיקון מס' 14), התשל""ט-1979",,328,הכספים,האוצר,False,False,1940,1979-04-10,934,96,5,,1978-04-05,1978-04-05,0,0,,,,,370,235,370,235
416226,9,"חוק מס רכוש וקרן פיצויים (הוראת שעה), התשל""ט-1979",,328,הכספים,האוצר,False,False,1391,1979-04-10,934,101,2,,1979-03-19,1979-03-19,0,0,,,,,22,16,22,16
147632,9,"חוק מילווה חסכון, התשל""ט-1979",,328,הכספים,,False,False,1389,1979-04-06,933,90,6,,1979-03-19,1979-03-19,0,0,,,,,18,16,18,16
148775,9,"חוק תקציב הביניים לשנת הכספים 1979, התשל""ט-1979",,328,הכספים,,False,False,,1979-04-06,76,10,1,"page number restarted, might be more pages",1979-03-05,1979-03-05,0,0,,,,,32,30,32,30
150204,9,"חוק נכי המלחמה בנאצים (תיקון מס' 9), התשל""ט-1979",,340,העבודה והרווחה,האוצר,False,False,1386,1979-04-06,933,88,2,,1979-02-19,1979-02-19,0,0,,,,,46,44,46,44
146944,9,"חוק הביטוח הלאומי (תיקון מס' 28) (תיקון מס' 2), התשל""ט-1979",,340,העבודה והרווחה,,False,False,1387,1979-04-05,932,85,1.5,"more then 1 bill in page, split num pages between them",1979-02-19,1979-02-19,0,0,,,,,45,44,45,44
147341,9,"חוק ועדות חקירה (תיקון מס' 2), התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1383,1979-04-05,932,84,1,,1979-02-26,1979-02-26,0,0,,,,,38,37,38,37
149905,9,"חוק לתיקון פקודת המכרות (מס' 3), התשל""ט-1979",,271,הכלכלה,"האנרגיה, להגנת הסביבה",False,False,1371,1979-04-05,932,85,1.5,"more then 1 bill in page, split num pages between them",1978-11-14,1978-11-14,0,0,,,,,142,141,142,141
147518,9,"חוק איסור לשון הרע (תיקון מס' 2), התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1352,1979-03-29,931,82,2,,1978-08-01,1979-01-01,0,0,,,,,87,87,240,151
147204,9,"חוק הדרכים (שילוט) (תיקון), התשל""ט-1979",,304,הפנים ואיכות הסביבה,"התחבורה והבטיחות בדרכים , להגנת הסביבה",False,False,1366,1979-03-20,931,80,2,,1978-11-06,1978-11-06,0,0,,,,,134,134,134,134
150205,9,"חוק נכי רדיפות הנאצים (תיקון מס' 6), התשל""ט-1979",,328,הכספים,האוצר,False,False,1386,1979-03-13,930,78,2,,1979-02-19,1979-02-19,0,0,,,,,22,22,22,22
150272,9,"חוק סמכויות שעת-חירום (מעצרים), התשל""ט-1979",,376,החוקה חוק ומשפט,"הביטחון, המשפטים",False,False,1360,1979-03-13,930,76,2,,1978-08-02,1978-08-02,0,0,,,,,223,134,223,134
147063,9,"חוק לתיקון פקודת הבנקאות (מס' 13), התשל""ט-1979",,799,,האוצר,False,False,1378,1979-03-08,929,72,2,,1979-01-08,1979-01-08,0,0,,,,,59,59,59,59
148176,9,"חוק לתיקון פקודת העיריות (מס' 24) (תיקון), התשל""ט-1979",,304,הפנים ואיכות הסביבה,הפנים,False,False,1388,1979-03-08,929,74,2,,1979-02-19,1979-02-19,0,0,,,,,17,17,17,17
150184,9,"חוק הנכים (תגמולים ושיקום) (תיקון מס' 10), התשל""ט-1979",,340,העבודה והרווחה,"העבודה, הרווחה והשירותים החברתיים, הביטחון",False,False,1334,1979-03-08,929,68,4,,1978-05-16,1978-05-16,0,0,,,,,296,207,296,207
146842,9,"חוק איגרות מדינת ישראל (מילווה פיתוח - הוצאה ששית), התשל""ט-1979",,328,הכספים,,False,False,1381,1979-02-16,928,64,4,,1979-01-23,1979-01-23,0,0,,,,,24,24,24,24
147932,9,"חוק מס ערך מוסף (תיקון מס' 3), התשל""ט-1979",,328,הכספים,האוצר,False,False,1332,1979-02-16,927,52,8,,1978-03-20,1978-03-20,0,0,,,,,333,204,333,204
147085,9,"חוק לתיקון פקודת בריאות העם (תקנות בעניין צרכי מזון) (מס' 3), התשל""ט-1979",,340,העבודה והרווחה,,False,False,1371,1979-02-07,926,50,2,,1978-11-06,1978-11-06,0,0,,,,,93,93,93,93
147103,9,"חוק בתי דין דתיים (מניעת הפרעה) (תיקון), התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1366,1979-02-01,925,46,1,,1978-11-28,1978-11-28,0,0,,,,,65,65,65,65
148221,9,"חוק העונשין (תיקון מס' 6), התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1357,1979-02-01,924,43,3,,1978-08-01,1978-11-01,0,0,,,,,92,92,184,95
148261,9,"חוק עשיית עושר ולא במשפט, התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1353,1979-02-01,924,42,1,,1978-08-01,1978-11-13,0,0,,,,,80,80,184,95
148777,9,"חוק התקציב (מס' 2) לשנת הכספים 1978, התשל""ט-1978",,328,הכספים,,False,False,69,1979-01-29,75,2,8,,1978-07-31,1978-07-31,0,0,,,,,182,93,182,93
147722,9,"חוק המילוות (הוראות שונות) (תיקון), התשל""ט-1979",,328,הכספים,האוצר,False,False,1379,1979-01-18,923,38,2.0,"more then 1 bill in page, split num pages between them",1978-12-12,1978-12-12,0,0,,,,,37,37,37,37
148222,9,"חוק העונשין (תיקון מס' 5), התשל""ט-1979",,376,החוקה חוק ומשפט,המשפטים,False,False,1352,1979-01-18,923,38,2.0,"more then 1 bill in page, split num pages between them",1978-08-01,1978-10-31,0,0,,,,,79,79,170,81
148961,9,"חוק התקנים (תיקון מס' 3), התשל""ט-1979",,271,הכלכלה,הכלכלה והתעשייה,False,False,1372,1979-01-18,922,34,4,,1978-11-21,1978-11-21,0,0,,,,,58,58,58,58
148345,9,"חוק הפיקוח על מצרכים ושירותים (תיקון מס' 10), התשל""ט-1978",,271,הכלכלה,"הכלכלה והתעשייה, האוצר",False,False,1358,1979-01-04,921,32,2,,1978-07-25,1978-07-25,0,0,,,,,163,74,163,74
148271,9,"חוק פסיקת ריבית (תיקון מס' 3), התשל""ט-1979",,376,החוקה חוק ומשפט,"האוצר, המשפטים",False,False,1362,1979-01-01,920,28,4,,1978-08-02,1978-10-31,0,0,,,,,62,62,152,63
147295,9,"חוק המועצה להשכלה גבוהה (תיקון מס' 7), התשל""ט-1978",,354,החינוך והתרבות,החינוך,False,False,1356,1978-12-15,918,24,1.0,"more then 1 bill in page, split num pages between them",1978-10-30,1978-10-30,0,0,,,,,46,46,46,46
149201,9,"חוק להארכת תוקף של תקנות שעת חרום (החזקת תעודת זהות והצגתה), התשל""ט-1978",,304,הפנים ואיכות הסביבה,,False,False,1376,1978-12-15,918,24,1.0,"more then 1 bill in page, split num pages between them",1978-12-04,1978-12-04,0,0,,,,,11,11,11,11
147661,9,"חוק מילווה פיתוח (תיקון מס' 19), התשל""ט-1978",,328,הכספים,,False,False,1374,1978-11-30,917,21,1.5,"more then 1 bill in page, split num pages between them",1978-11-20,1978-11-20,0,0,,,,,10,10,10,10
149802,9,"חוק אמנות קרן המטבע הבינלאומית והבנק הבינלאומי לשיקום ולפיתוח (תיקון), התשל""ט-1978",,328,הכספים,האוצר,False,False,1350,1978-11-24,916,16,0.5,"more then 1 bill in page, split num pages between them",1978-10-30,1978-10-30,0,0,,,,,25,25,25,25
148014,9,"חוק המקרקעין (תיקון מס' 7), התשל""ט-1978",,376,החוקה חוק ומשפט,המשפטים,False,False,1345,1978-11-21,917,20,1,,1978-07-03,1978-07-03,0,0,,,,,141,52,141,52
148928,9,"חוק התכנון והבנייה (תיקון מס' 10), התשל""ט-1978",,304,הפנים ואיכות הסביבה,האוצר,False,False,1349,1978-11-16,915,14,1.0,"more then 1 bill in page, split num pages between them",1978-06-27,1978-06-27,0,0,,,,,142,53,142,53
150225,9,"חוק רשות הנמלים (תיקון מס' 3), התשל""ט-1978",,271,הכלכלה,התחבורה והבטיחות בדרכים ,False,False,1360,1978-11-16,915,14,1.0,"more then 1 bill in page, split num pages between them",1978-08-02,1978-08-02,0,0,,,,,106,17,106,17
147804,9,"חוק לתיקון פקודת מס הכנסה (מס' 33), התשל""ח-1978",משרד האוצר,328,הכספים,האוצר,False,False,1368,1978-10-01,912,234,1,"page number restarted, might be more pages",1978-09-25,1978-09-25,0,0,,,,,6,0,6,0
147803,9,"חוק לתיקון פקודת מס הכנסה (מס' 32), התשל""ח-1978",משרד האוצר,328,הכספים,האוצר,False,False,1337,1978-08-22,910,216,16,,1978-03-29,1978-03-29,0,0,,,,,146,86,146,86
147660,9,"חוק מילווה פיתוח (תיקון מס' 18), התשל""ח-1978",,328,הכספים,,False,False,1356,1978-08-11,909,210,0.5,"more then 1 bill in page, split num pages between them",1978-07-25,1978-07-25,0,0,,,,,17,8,17,8
147868,9,"חוק מס שבח מקרקעין (הוראות מעבר) (הארכת תוקף), התשל""ח-1978",,328,הכספים,האוצר,False,False,1359,1978-08-11,909,211,0.5,"more then 1 bill in page, split num pages between them",1978-07-31,1978-07-31,0,0,,,,,11,2,11,2
147970,9,"חוק הסדרים בעקבות ניוד המטבע (תיקון), התשל""ח-1978",,328,הכספים,,False,False,1355,1978-08-11,909,210,0.5,"more then 1 bill in page, split num pages between them",1978-07-25,1978-07-25,0,0,,,,,17,8,17,8
148346,9,"חוק הפיקוח על מצרכים ושירותים (תיקון מס' 9), התשל""ח-1978",,271,הכלכלה,הכלכלה והתעשייה,False,False,1358,1978-08-11,909,209,0.5,"more then 1 bill in page, split num pages between them",1978-07-25,1978-07-25,0,0,,,,,17,8,17,8
148998,9,"חוק להארכת תוקף של תקנות שעת חירום (אבטחת מוסדות חינוך), התשל""ח-1978",,354,החינוך והתרבות,,False,False,1347,1978-08-11,909,213,3,,1978-07-04,1978-07-04,0,0,,,,,38,29,38,29
150206,9,"חוק נכי רדיפות הנאצים (תיקון מס' 5), התשל""ח-1978",,328,הכספים,האוצר,False,False,1343,1978-08-11,909,212,1,,1978-05-23,1978-05-23,0,0,,,,,80,71,80,71
150238,9,"חוק ניירות ערך (תיקון מס' 5), התשל""ח-1978",,328,הכספים,האוצר,False,False,1359,1978-08-11,909,211,0.5,"more then 1 bill in page, split num pages between them",1978-07-31,1978-07-31,0,0,,,,,11,2,11,2
147072,9,"חוק בנק ישראל (תיקון מס' 11), התשל""ח-1978",,328,הכספים,"האוצר, המשפטים",False,False,1342,1978-08-10,908,204,2,,1978-05-23,1978-05-23,0,0,,,,,79,71,79,71
147590,9,"חוק המכר (עשיית חוזים למכר טובין בין-לאומי), התשל""ח-1978",,376,החוקה חוק ומשפט,,False,False,1344,1978-08-10,908,196,2,,1978-07-03,1978-07-03,0,0,,,,,38,30,38,30
148056,9,"חוק לתיקון פקודת הסטטיסטיקה, התשל""ח-1978",,376,החוקה חוק ומשפט,"האוצר, ראש הממשלה",False,False,1331,1978-08-10,908,201,3,,1978-03-21,1978-03-21,0,0,,,,,142,94,142,94
148072,9,"חוק לשכת עורכי הדין (תיקון מס' 11), התשל""ח-1978",,376,החוקה חוק ומשפט,המשפטים,False,False,1142,1978-08-10,908,198,1,,1974-12-24,1974-12-24,0,0,,,,,1325,873,1325,873
148429,9,"חוק רואי חשבון (תיקון מס' 3), התשל""ח-1978",,376,החוקה חוק ומשפט,המשפטים,False,False,1145,1978-08-10,908,199,2,,1974-12-24,1974-12-24,0,0,,,,,1325,873,1325,873
157105,9,"חוק לתיקון תקנות שעת חירום (אבטחת מוסדות חינוך), התשל""ט-1979",,354,החינוך והתרבות,,False,False,1401,1978-08-09,942,140,1,,1979-07-17,1979-07-17,0,0,,,,,-342,-227,-342,-227
148496,9,"חוק הרשויות המקומיות (בחירות) (הוראות שעה), התשל""ח-1978",,304,הפנים ואיכות הסביבה,הפנים,False,False,1347,1978-08-06,907,194,2,,1978-06-27,1978-08-01,0,0,,,,,5,1,40,36
148931,9,"חוק התכנון והבנייה (תיקון מס' 9), התשל""ח-1978",,304,הפנים ואיכות הסביבה,האוצר,False,False,1260,1978-08-04,906,180,8,,1976-11-02,1976-11-02,0,0,,,,,640,434,640,434
148581,9,"חוק שירות ביטחון (תיקון מס' 13), התשל""ח-1978",,246,החוץ והבטחון,,False,False,1326,1978-07-30,905,176,4,,1978-03-21,1978-04-03,0,0,,,,,118,78,131,91
174472,9,"חוק לעידוד השקעות הון (תיקון מס' 17), התשל""ח-1978",,328,הכספים,"הכלכלה והתעשייה, האוצר",False,False,1346,1978-07-30,905,168,8,,1978-06-12,1978-06-12,0,0,,,,,48,48,48,48
148135,9,"חוק עידוד התעשיה (מסים) (תיקון מס' 6), התשל""ח-1978",,328,הכספים,האוצר,False,False,1335,1978-07-27,904,164,4,,1978-03-27,1978-03-27,0,0,,,,,122,82,122,82
147256,9,"חוק ההוצאה לפועל (תיקון מס' 4), התשל""ח-1978",,376,החוקה חוק ומשפט,המשפטים,False,False,1322,1978-07-21,903,160,1,,1978-02-07,1978-02-07,0,0,,,,,164,124,164,124
148512,9,"חוק הרשויות המקומיות (משמעת), התשל""ח-1978",משרד הפנים,304,הפנים ואיכות הסביבה,הפנים,False,False,1176,1978-07-21,902,153,7,,1975-10-27,1975-10-27,0,0,,,,,998,671,998,671
148636,9,"חוק שירות המדינה (גמלאות) (תיקון מס' 19), התשל""ח-1978",,340,העבודה והרווחה,האוצר,False,False,1341,1978-07-21,902,152,1,,1978-05-23,1978-05-23,0,0,,,,,59,59,59,59
148687,9,"חוק השיפוט הצבאי (תיקון מס' 11), התשל""ח-1978",,246,החוץ והבטחון,הביטחון,False,False,1342,1978-07-21,903,161,3,,1978-05-16,1978-05-16,0,0,,,,,66,66,66,66
147512,9,"חוק לימוד חובה (תיקון מס' 13), התשל""ח-1978",,354,החינוך והתרבות,החינוך,False,False,1271,1978-06-30,899,146,2,,1977-03-15,1977-03-15,0,0,,,,,472,268,472,268
146946,9,"חוק הביטוח הלאומי (תיקון מס' 32), התשל""ח-1978",,340,העבודה והרווחה,,False,False,1329,1978-06-22,897,141,3,,1978-03-07,1978-03-07,0,0,,,,,107,67,107,67
147035,9,"חוק הבחירות לכנסת התשיעית (הוראת שעה) (תיקון), התשל""ח-1978",,376,החוקה חוק ומשפט,הפנים,False,False,1338,1978-06-09,896,136,0.5,"more then 1 bill in page, split num pages between them",1978-04-05,1978-04-05,0,0,,,,,65,25,65,25
147036,9,"חוק הבחירות לכנסת (תיקון מס' 7), התשל""ח-1978",,376,החוקה חוק ומשפט,הפנים,False,False,1330,1978-06-09,896,136,0.5,"more then 1 bill in page, split num pages between them",1978-03-27,1978-03-27,0,0,,,,,74,34,74,34
148533,9,"חוק הרשויות המקומיות (בחירת ראש הרשות וסגניו וכהונתם) (תיקון מס' 2), התשל""ח-1978",,304,הפנים ואיכות הסביבה,הפנים,False,False,1311,1978-06-09,896,137,1.5,"more then 1 bill in page, split num pages between them",1977-11-22,1977-11-22,0,0,,,,,199,159,199,159
148778,9,"חוק התקציב לשנת הכספים 1978, התשל""ח-1978",,328,הכספים,,False,False,67,1978-05-25,74,3,1,"page number restarted, might be more pages",1978-01-09,1978-01-09,0,0,,,,,136,96,136,96
147630,9,"חוק מילווה חסכון, התשל""ח-1978",,328,הכספים,,False,False,1333,1978-04-14,895,131,2,,1978-03-27,1978-03-27,0,0,,,,,18,9,18,9
147801,9,"חוק לתיקון פקודת מס הכנסה (מס' 29), התשל""ח-1978",משרד האוצר,328,הכספים,האוצר,False,False,1337,1978-04-14,895,133,3,,1978-03-29,1978-03-29,0,0,,,,,16,7,16,7
416143,9,"חוק לימוד חובה (תיקון מס' 11), התשל""ח-1978",,774,,החינוך,False,False,1336,1978-04-14,895,128,3,,1978-03-27,1978-03-27,0,0,,,,,18,9,18,9
147487,9,"חוק כלי הירייה (תיקון מס' 6), התשל""ח-1978",,304,הפנים ואיכות הסביבה,לביטחון הפנים,False,False,1310,1978-04-13,894,124,4,,1977-11-08,1977-11-08,0,0,,,,,156,148,156,148
147212,9,"חוק לתיקון דיני הרכישה לצורכי ציבור (תיקון מס' 3), התשל""ח-1978",,328,הכספים,האוצר,False,False,1327,1978-04-10,893,120,1,,1978-03-06,1978-03-06,0,0,,,,,35,30,35,30
146943,9,"חוק הביטוח הלאומי (תיקון מס' 31), התשל""ח-1978",,340,העבודה והרווחה,,False,False,1329,1978-04-07,892,116,1,,1978-03-07,1978-03-07,0,0,,,,,31,29,31,29
147830,9,"חוק מס מקביל (תיקון מס' 3), התשל""ח-1978",,340,העבודה והרווחה,,False,False,1329,1978-04-07,892,117,3,,1978-03-07,1978-03-07,0,0,,,,,31,29,31,29
148782,9,"חוק התקציב (מס' 2), לשנת הכספים 1977, התשל""ח-1978",,328,הכספים,,False,False,68,1978-04-06,73,2,1,,1978-03-06,1978-03-06,0,0,,,,,31,30,31,30
