BillID,KnessetNum,Name,PublicationDate,MagazineNumber,PageNumber,budget_publication,num_pages,num_pages_comment
149923,5,"חוק רשות השידור, התשכ""ה-1965",1965-03-17 00:00:00,451,106,,8,
147489,5,"חוק הכשרות המשפטית והאפוטרופסות (תיקון), התשכ""ה-1965",1965-03-18 00:00:00,452,114,,1,
147091,5,"חוק בתי דין דתיים (מניעת הפרעה), התשכ""ה-1965",1965-03-18 00:00:00,452,115,,1.5,"more then 1 bill in page, split num pages between them"
148951,5,"חוק לתיקון פקודת התעבורה (מס' 4), התשכ""ה-1965",1965-03-18 00:00:00,452,115,,1.5,"more then 1 bill in page, split num pages between them"
147900,5,"חוק לתיקון פקודת תעריף המכס והפיטורין, התשכ""ה-1965",1965-03-25 00:00:00,453,118,,2,
148656,5,"חוק שירות המדינה (גמלאות) (תיקון מס' 5), התשכ""ה-1965",1965-03-25 00:00:00,454,120,,4,
147369,5,"חוק לתיקון פקודת החברות (מס' 9), התשכ""ה-1965",1965-04-15 00:00:00,455,124,,1,
148371,5,"חוק לתיקון פקודת פשיטת רגל (מס' 3), התשכ""ה-1965",1965-04-15 00:00:00,455,125,,1,
147170,5,"חוק גמלאות לחברי הכנסת (תיקון מס' 3), התשכ""ה-1965",1965-04-15 00:00:00,455,126,,0.5,"more then 1 bill in page, split num pages between them"
147546,5,"חוק המהנדסים והאדריכלים (תיקון), התשכ""ה-1965",1965-04-15 00:00:00,455,126,,0.5,"more then 1 bill in page, split num pages between them"
148192,5,"חוק לתיקון פקודת העיריות, התשכ""ה-1965",1965-04-15 00:00:00,455,127,,3,
315273,5,"חוק הביטוח הלאומי (תיקון מס' 11), התשכ""ה-1965",1965-04-16 00:00:00,456,130,,20,
150232,5,"חוק רשויות נחלים ומעיינות, התשכ""ה-1965",1965-07-07 00:00:00,457,150,,5,
146920,5,"חוק בול ביטחון (תיקון והארכת תקופת ההיטל) (תיקון מס' 5), התשכ""ה-1965",1965-07-07 00:00:00,457,155,,1,
149140,5,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התשכ""ה-1965",1965-07-07 00:00:00,457,156,,5,
174462,5,"חוק סדר הדין הפלילי, התשכ""ה-1965",1965-07-15 00:00:00,458,161,,25,
147496,5,"חוק הגנת כינויי מקור, התשכ""ה-1965",1965-07-16 00:00:00,459,186,,4,
147593,5,"חוק למניעת מפגעים (בטיחות מקררים), התשכ""ה-1965",1965-07-16 00:00:00,459,190,,1,
147960,5,"חוק המים (תיקון מס' 4), התשכ""ה-1965",1965-07-16 00:00:00,459,191,,6,
147847,5,"חוק מס רכוש וקרן פיצויים (תיקון מס' 2), התשכ""ה-1965",1965-07-16 00:00:00,459,197,,5,
148950,5,"חוק לתיקון פקודת התעבורה (מס' 5), התשכ""ה-1965",1965-07-18 00:00:00,460,202,,3,
147954,5,"חוק המעבר (תיקון מס' 9), התשכ""ה-1965",1961-07-18 00:00:00,460,205,,3,
146974,5,"חוק הביטוח הלאומי (תיקון מס' 12), התשכ""ה-1965",1965-07-22 00:00:00,461,208,,6,
147377,5,"חוק חופשה שנתית (תיקון מס' 2), התשכ""ה-1965",1965-07-22 00:00:00,461,214,,1,
148191,5,"חוק לתיקון פקודת העיריות (מס' 2), התשכ""ה-1965",1965-07-22 00:00:00,461,215,,0.5,"more then 1 bill in page, split num pages between them"
148298,5,"חוק פיצויי פיטורים (תיקון מס' 2), התשכ""ה-1965",1965-07-22 00:00:00,461,215,,0.5,"more then 1 bill in page, split num pages between them"
149891,5,"חוק לתיקון פקודת המשטרה (תיקון מס' 4), התשכ""ה-1965",1965-07-22 00:00:00,461,216,,2,
149072,5,"חוק לקיום תוקף של תקנות ההגנה (כספים) (מס. 2), התשכ""ה-1965",1965-07-22 00:00:00,461,218,,2,
148763,5,"חוק השליחות, התשכ""ה-1965",1965-07-23 00:00:00,462,220,,4,
148042,5,"חוק הספנות (הגבלת אחריותם של בעלי כלי שיט), התשכ""ה-1965",1965-07-29 00:00:00,463,224,,9,
147148,5,"חוק בניינים גבוהים (חובה להתקין מעלית), התשכ""ה-1965",1965-07-29 00:00:00,463,233,,1,
147187,5,"חוק לתיקון פקודת בתי הדואר (תיקון מס' 6), התשכ""ה-1965",1965-07-29 00:00:00,463,234,,6,
147516,5,"חוק לשון הרע, התשכ""ה-1965",1965-07-30 00:00:00,464,240,,8,
148505,5,"חוק הרשויות המקומיות (בחירות), התשכ""ה-1965",1965-07-30 00:00:00,465,248,,16,
147019,5,"חוק הבחירות לכנסת (תיקון מס' 5), התשכ""ה-1965",1965-07-30 00:00:00,465,264,,2,
147020,5,"חוק הבחירות לכנסת (תיקון מס' 6), התשכ""ה-1965",1965-07-30 00:00:00,465,266,,1,
148276,5,"חוק פנקס הבוחרים לכנסת (תיקון מס' 7), התשכ""ה-1965",1965-07-30 00:00:00,465,267,,3,
147973,5,"חוק מרשם האוכלוסין, התשכ""ה-1965",1965-08-01 00:00:00,466,270,,7,
147727,5,"חוק המילווה (ביטוח חיים), התשכ""ה-1965",1965-08-01 00:00:00,466,277,,2,
147149,5,"חוק בינוי ופינוי של אזורי שיקום, התשכ""ה-1965",1965-08-01 00:00:00,466,279,,9,
148920,5,"חוק תגמול לחייל הנפגע בהצלת חיי הזולת, התשכ""ה-1965",1965-08-01 00:00:00,466,288,,0.5,"more then 1 bill in page, split num pages between them"
315450,5,"חוק התגמולים לנפגעים בהצלת נפש, התשכ""ה-1965",1965-08-01 00:00:00,466,288,,0.5,"more then 1 bill in page, split num pages between them"
174346,5,"חוק הביטוח הלאומי (תיקון מס' 13), התשכ""ה-1965",1965-08-01 00:00:00,466,289,,1,
147771,5,"חוק לתיקון פקודת מס הכנסה (מס' 7), התשכ""ה-1965",1965-08-01 00:00:00,466,290,,0.5,"more then 1 bill in page, split num pages between them"
148655,5,"חוק שירות המדינה (גמלאות) (תיקון מס' 6), התשכ""ה-1965",1965-08-01 00:00:00,466,290,,0.5,"more then 1 bill in page, split num pages between them"
148048,5,"חוק שירותי הסעד (תיקון), התשכ""ה-1965",1965-08-01 00:00:00,466,291,,1,
150192,5,"חוק הנכים (תגמולים ושיקום) (מס' 3), התשכ""ה-1965",1965-08-01 00:00:00,466,292,,3,
148022,5,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס' 4), התשכ""ה-1965",1965-08-01 00:00:00,466,295,,4,
150218,5,"חוק נכי המלחמה בנאצים (תיקון מס' 3), התשכ""ה-1965",1965-08-01 00:00:00,466,299,,8,
148917,5,"חוק התכנון והבנייה, התשכ""ה-1965",1965-08-12 00:00:00,467,307,,1,"page number restarted, might be more pages"
147562,6,"חוק לתיקון פקודת המועצות המקומיות, התשכ""ו-1966",1966-01-19 00:00:00,468,2,,2,
147202,6,"חוק לתיקון פקודת הדרכים ומסילות הברזל (הגנה ופיתוח) (מס' 3), התשכ""ו-1966",1966-02-02 00:00:00,469,4,,2,
147203,6,"חוק הדרכים (שילוט), התשכ""ו-1966",1966-02-09 00:00:00,470,6,,2,
148976,6,"חוק להארכת תוקף של תקנות שעת חירום (איזורי בטחון), התשכ""ו-1966",1966-02-09 00:00:00,470,8,,1.0,"more then 1 bill in page, split num pages between them"
149164,6,"חוק להארכת תוקף של תקנות שעת חירום (רישום ציוד וגיוסו), התשכ""ו-1966",1966-02-09 00:00:00,470,8,,1.0,"more then 1 bill in page, split num pages between them"
147309,6,"חוק ביטול התיישנות בפשעים נגד האנושות, התשכ""ו-1966",1966-02-23 00:00:00,471,10,,2,
146850,6,"חוק איגרות מדינת ישראל (השקעות פיתוח), התשכ""ו-1966",1966-03-02 00:00:00,472,12,,2,
147057,6,"חוק לתיקון פקודת הבנקאות (מס' 8), התשכ""ו-1966",1966-03-02 00:00:00,472,14,,1,
147647,6,"חוק מילווה פיתוח (תיקון מס' 5), התשכ""ו-1966",1966-03-02 00:00:00,472,15,,3,
147197,6,"חוק הדיינים (תיקון מס' 3), התשכ""ו-1966",1966-03-18 00:00:00,473,18,,4,
146918,6,"חוק בול ביטחון (תיקון והארכת תקופת ההיטל) (מס' 6), התשכ""ו-1966",1966-03-24 00:00:00,474,22,,1,
146919,6,"חוק בול ביטחון (מס' 2), התשכ""ו-1966",1966-03-24 00:00:00,474,23,,2,
147639,6,"חוק מילווה קליטה וחסכון חובה (הארכה), התשכ""ו-1966",1966-03-24 00:00:00,474,25,,6,
149228,6,"חוק להארכת תקפן של תקנות שעת חירום (תשלומי חובה), התשכ""ו-1966",1966-03-24 00:00:00,474,31,,1,
147984,6,"חוק המקדמה, התשכ""ו-1966",1966-03-24 00:00:00,474,32,,2,
147772,6,"חוק לתיקון פקודת מס הכנסה (מס' 8), התשכ""ו-1966",1966-03-29 00:00:00,475,34,,2,
146871,6,"חוק איגודי ערים (תיקון), התשכ""ו-1966",1966-04-08 00:00:00,476,36,,2,
147773,6,"חוק לתיקון פקודת מס הכנסה (מס' 9), התשכ""ו-1966",1966-04-08 00:00:00,476,38,,2,
150147,6,"חוק נוטריונים למסמכים יוצאי חוץ (תיקון מס' 5), התשכ""ו-1966",1966-05-19 00:00:00,477,40,,2,
148750,6,"חוק לתיקון פקודת שפיכתם של שמנים לתוך מי הים, התשכ""ו-1966",1966-06-29 00:00:00,478,42,,1,
147444,6,"חוק לפיקוח על יצוא הצמח ומוצריו (תיקון), התשכ""ו-1966",1966-06-29 00:00:00,478,43,,1,
147250,6,"חוק הגנת הצומח (תיקון), התשכ""ו-1966",1966-06-29 00:00:00,478,44,,6,
148877,6,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התשכ""ו-1966",1966-07-20 00:00:00,479,50,,2,
147494,6,"חוק הכניסה לישראל (תיקון), התשכ""ו-1966",1966-07-20 00:00:00,479,52,,4,
147327,6,"חוק ההגנה על חוסים, התשכ""ו-1965",1966-07-28 00:00:00,480,56,,2,
148949,6,"חוק לתיקון פקודת התעבורה (מס' 7), התשכ""ו-1966",1966-07-28 00:00:00,480,58,,1,
150230,6,"חוק לתיקון פקודת הנמלים (תיקון מס' 7), התשכ""ו-1966",1966-07-28 00:00:00,480,59,,1,
148614,6,"חוק שירות מילואים (תגמולים) (תיקון מס' 3), התשכ""ו-1966",1966-07-28 00:00:00,480,60,,2,
149004,6,"חוק לתיקון תקנות שעת חירום (עיבוד אדמות מוברות), התשכ""ו-1966",1966-07-28 00:00:00,480,62,,2,
148311,6,"חוק לתיקון פקודת החוק הפלילי (מס' 28), התשכ""ו-1966",1966-07-29 00:00:00,481,64,,6,
147208,6,"חוק הדרכונים (תיקון מס' 2), התשכ""ו-1966",1966-08-11 00:00:00,482,70,,1,
148275,6,"חוק פנקס הבוחרים (הוראות שונות), התשכ""ו-1966",1966-08-11 00:00:00,482,71,,3,
148613,6,"חוק שירות מילואים (תגמולים) (תיקון מס' 4), התשכ""ו-1966",1966-08-18 00:00:00,483,74,,2,
147242,6,"חוק הגנת הדייר (שכירות בדמי מפתח והוראות נוספות), התשכ""ו-1966",1966-08-18 00:00:00,483,76,,2,
315638,6,"חוק רשות השידור (תיקון), התשכ""ו-1966",1966-08-18 00:00:00,483,78,,2,
147408,6,"חוק חסינות בניני הכנסת (תיקון), התשכ""ו-1966",1966-08-19 00:00:00,484,80,,1,"page number restarted, might be more pages"
148516,6,"חוק לתיקון פקודת הרשויות המקומיות (מס עסקים) (מס' 5), התשכ""ז-1966",1966-11-01 00:00:00,485,2,,2,
148003,6,"חוק לתיקון פקודת הקרקעות (סידור זכות הקניין) (מס' 3), התשכ""ז-1966",1966-11-23 00:00:00,486,4,,2,
147718,6,"חוק המילווה (פרסים), התשכ""ז-1966",1966-12-07 00:00:00,487,6,,2,
150191,6,"חוק הנכים (תגמולים ושיקום) (תיקון מס' 3), התשכ""ז-1966",1966-12-07 00:00:00,487,8,,2,
148939,6,"חוק התכנון והבנייה (תיקון), התשכ""ז-1966",1966-12-22 00:00:00,488,10,,4,
149139,6,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התשכ""ז-1966",1967-01-05 00:00:00,489,14,,2,
148190,6,"חוק לתיקון פקודת העיריות (מס' 4), התשכ""ז-1967",1967-01-26 00:00:00,490,16,,2,
147779,6,"חוק לתיקון פקודת מס הכנסה (מס' 10), התשכ""ז-1967",1967-03-09 00:00:00,491,18,,1.0,"more then 1 bill in page, split num pages between them"
149205,6,"חוק להארכת תוקף של תקנות שעת חירום (החזקת תעודת זהות והצגתה),התשכ""ז-1967",1967-03-09 00:00:00,491,18,,1.0,"more then 1 bill in page, split num pages between them"
146917,6,"חוק בול ביטחון (תיקון והארכת תקופת ההיטל) (תיקון מס' 7), התשכ""ז-1967",1967-03-17 00:00:00,492,20,,1,
149227,6,"חוק להארכת תקפן של תקנות שעת חרום (תשלומי חובה), התשכ""ז-1967",1967-03-17 00:00:00,492,21,,3,
147457,6,"חוק-יסוד: הכנסת (תיקון מס' 4), התשכ""ז-1967",1967-03-23 00:00:00,493,24,,2,
147848,6,"חוק מס רכוש וקרן פיצויים (תיקון מס' 3), התשכ""ז-1967",1967-03-31 00:00:00,494,26,,16,
148234,6,"חוק לתיקון דיני העונשין (ביטחון המדינה) (תיקון), התשכ""ז-1967",1967-04-06 00:00:00,495,42,,1,
148876,6,"חוק תקציבי השירותים הדתיים היהודיים (תיקון מס' 2), התשכ""ז-1967",1967-04-06 00:00:00,495,43,,3,
148150,6,"חוק הערבות, התשכ""ז-1967",1967-04-21 00:00:00,496,46,,2,
149915,6,"חוק המשכון, התשכ""ז-1967",1967-04-21 00:00:00,496,48,,4,
148755,6,"חוק השומרים, התשכ""ז-1967",1967-04-21 00:00:00,496,52,,4,
148189,6,"חוק לתיקון פקודת העיריות (מס' 5), התשכ""ז-1967",1967-04-21 00:00:00,497,56,,6,
148123,6,"חוק לעידוד השקעות הון (תיקון מס' 4), התשכ""ז-1967",1967-04-21 00:00:00,497,62,,6,
146849,6,"חוק איגרות מדינת ישראל (מילווה הפיתוח - הוצאה שניה), התשכ""ז-1967",1967-06-13 00:00:00,498,68,,2,
147602,6,"חוק מילווה ביטחון, התשכ""ז-1967",1967-06-13 00:00:00,498,70,,1,
147270,6,"חוק היטל ביטחון, התשכ""ז-1967",1967-06-13 00:00:00,498,71,,3,
148188,6,"חוק לתיקון פקודת העיריות (מס' 6), התשכ""ז-1967",1967-06-28 00:00:00,499,74,,0.5,"more then 1 bill in page, split num pages between them"
150130,6,"חוק לתיקון פקודת סדרי השלטון והמשפט (מס' 11), התשכ""ז-1967",1967-06-28 00:00:00,499,74,,0.5,"more then 1 bill in page, split num pages between them"
174382,6,"חוק השמירה על מקומות קדושים, התשכ""ז-1967",1967-06-28 00:00:00,499,75,,3,
148436,6,"חוק לתיקון פקודת המתעסקים ברפואה, התשכ""ז-1967",1967-07-06 00:00:00,500,78,,2,
146848,6,"חוק איגרות מדינת ישראל (מילווה עצמאות - הוצאה שניה) (שינוי השם), התשכ""ז-1967 - (מילווה הפיתוח - הוצאה רביעית)",1967-07-10 00:00:00,501,80,,2,
147418,6,"חוק החנינה, התשכ""ז-1967",1967-07-14 00:00:00,502,82,,4,
148622,6,"חוק שירות עבודה בשעת-חירום, התשכ""ז-1967",1967-07-20 00:00:00,503,86,,8,
147780,6,"חוק לתיקון פקודת מס הכנסה (מס' 11), התשכ""ז-1967",1967-07-20 00:00:00,503,94,,4,
148612,6,"חוק שירות מילואים (תגמולים) (תיקון מס' 5), התשכ""ז-1967",1967-08-03 00:00:00,504,98,,2,
147379,6,"חוק חופשה שנתית (תיקון מס' 3), התשכ""ז-1967",1967-08-03 00:00:00,504,100,,2,
147770,6,"חוק מס הכנסה (הצהרות מתוקנות), התשכ""ז-1967",1967-08-07 00:00:00,505,102,,1,
147774,6,"חוק לתיקון פקודת מס הכנסה (מס' 2), התשכ""ב-1962 (תיקון מס' 2), התשכ""ז-1967",1967-08-07 00:00:00,505,103,,1,
149884,6,"חוק לתיקון פקודת המשקאות המשכרים (ייצור ומכירה), התשכ""ז-1967",1967-08-07 00:00:00,505,104,,1,
147430,6,"חוק לתיקון פקודת הטבק (מס' 3), התשכ""ז-1967",1967-08-07 00:00:00,505,105,,0.5,"more then 1 bill in page, split num pages between them"
